request_rate,active_users,db_connections,hour_sin,hour_cos,minute_sin,minute_cos,is_business_hour,cpu_utilization
100,65,18,0.49999999999999994,-0.8660254037844387,-0.10452846326765342,0.9945218953682733,1,59.714543024800896
96,50,16,0.49999999999999994,-0.8660254037844387,-0.20791169081775898,0.9781476007338057,1,56.23892231640014
127,52,24,0.49999999999999994,-0.8660254037844387,-0.3090169943749476,0.9510565162951535,1,62.29886470623524
100,45,18,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,1,57.4774990718498
93,56,17,0.49999999999999994,-0.8660254037844387,-0.49999999999999967,0.8660254037844388,1,55.39402965514004
103,50,21,0.49999999999999994,-0.8660254037844387,-0.5877852522924734,0.8090169943749473,1,57.878644224446475
78,52,18,0.49999999999999994,-0.8660254037844387,-0.6691306063588581,0.7431448254773942,1,52.61946719923503
116,58,14,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,1,59.784131522406014
88,51,13,0.49999999999999994,-0.8660254037844387,-0.8090169943749476,0.5877852522924729,1,52.8505346399686
105,43,14,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,53.79928247280992
92,59,28,0.49999999999999994,-0.8660254037844387,-0.9135454576426011,0.40673664307579976,1,60.52611062976634
96,49,32,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,1,59.42731755908725
104,54,23,0.49999999999999994,-0.8660254037844387,-0.9781476007338056,0.20791169081775943,1,59.36034924446836
84,54,26,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,1,55.72963027274599
95,46,20,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1,53.545183056072496
105,57,18,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,1,58.16816417130359
100,54,24,0.49999999999999994,-0.8660254037844387,-0.9781476007338056,-0.2079116908177598,1,58.224858443037654
104,45,30,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,1,59.82432163986364
106,55,21,0.49999999999999994,-0.8660254037844387,-0.9135454576426005,-0.4067366430758009,1,58.79300063205224
120,55,10,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,1,57.97302453166576
95,56,19,0.49999999999999994,-0.8660254037844387,-0.8090169943749473,-0.5877852522924732,1,55.40858348130887
118,53,19,0.49999999999999994,-0.8660254037844387,-0.743144825477394,-0.6691306063588585,1,61.90214728865948
92,58,31,0.49999999999999994,-0.8660254037844387,-0.6691306063588582,-0.7431448254773942,1,60.69749680225024
110,38,20,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749476,1,57.12201646575426
101,38,27,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,56.51390832978038
84,48,18,0.49999999999999994,-0.8660254037844387,-0.4067366430758002,-0.9135454576426009,1,54.594536616065746
115,47,25,0.49999999999999994,-0.8660254037844387,-0.3090169943749473,-0.9510565162951536,1,59.72912124772536
95,50,22,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,1,58.386244456624155
114,37,19,0.49999999999999994,-0.8660254037844387,-0.10452846326765305,-0.9945218953682734,1,57.13496898907886
104,57,19,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1,60.22919050393557
89,34,19,0.49999999999999994,-0.8660254037844387,0.10452846326765329,-0.9945218953682734,1,54.25703095666541
103,48,18,0.49999999999999994,-0.8660254037844387,0.20791169081775931,-0.9781476007338057,1,57.13328307041523
85,44,15,0.49999999999999994,-0.8660254037844387,0.3090169943749475,-0.9510565162951535,1,53.48354225813709
101,48,21,0.49999999999999994,-0.8660254037844387,0.40673664307580004,-0.913545457642601,1,59.82079756723836
104,46,17,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,1,60.49822147454675
106,44,20,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,1,59.237488169923466
95,47,31,0.49999999999999994,-0.8660254037844387,0.6691306063588583,-0.743144825477394,1,62.379397330641645
104,50,20,0.49999999999999994,-0.8660254037844387,0.7431448254773945,-0.6691306063588579,1,60.47931818109631
105,52,20,0.49999999999999994,-0.8660254037844387,0.8090169943749475,-0.587785252292473,1,63.21027958350619
84,37,16,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1,52.28482914060362
93,44,14,0.49999999999999994,-0.8660254037844387,0.913545457642601,-0.40673664307580004,1,56.37171195995457
115,57,22,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,1,63.02656899902825
109,51,21,0.49999999999999994,-0.8660254037844387,0.9781476007338057,-0.20791169081775934,1,59.79972363093089
102,41,23,0.49999999999999994,-0.8660254037844387,0.9945218953682734,-0.10452846326765333,1,60.18650584385436
90,45,23,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1,59.03949779614746
93,45,18,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,1,57.55420685299435
104,53,12,0.49999999999999994,-0.8660254037844387,0.9781476007338057,0.20791169081775923,1,59.150101111427865
117,55,14,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,1,65.25041246666156
98,34,25,0.49999999999999994,-0.8660254037844387,0.9135454576426009,0.4067366430758004,1,58.06891577725377
94,54,18,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1,60.04217516881896
112,58,25,0.49999999999999994,-0.8660254037844387,0.8090169943749475,0.5877852522924731,1,64.36866916913601
89,44,26,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588582,1,59.23152222599539
119,46,15,0.49999999999999994,-0.8660254037844387,0.6691306063588582,0.7431448254773942,1,60.1500275376621
102,47,15,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,1,57.465052021855215
87,58,20,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,60.96889853220032
113,49,15,0.49999999999999994,-0.8660254037844387,0.40673664307580015,0.9135454576426009,1,60.74065824933594
106,38,9,0.49999999999999994,-0.8660254037844387,0.3090169943749474,0.9510565162951535,1,54.454780636149124
96,50,21,0.49999999999999994,-0.8660254037844387,0.20791169081775931,0.9781476007338057,1,56.31161144569155
110,53,22,0.49999999999999994,-0.8660254037844387,0.10452846326765346,0.9945218953682733,1,61.048047703282734
100,55,30,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,65.20302756440509
110,66,28,0.7071067811865476,-0.7071067811865475,-0.10452846326765342,0.9945218953682733,1,66.19581531275773
106,46,17,0.7071067811865476,-0.7071067811865475,-0.20791169081775898,0.9781476007338057,1,59.42292809635088
114,56,23,0.7071067811865476,-0.7071067811865475,-0.3090169943749476,0.9510565162951535,1,64.55944231913544
96,34,17,0.7071067811865476,-0.7071067811865475,-0.40673664307580015,0.913545457642601,1,54.241024535637116
102,67,21,0.7071067811865476,-0.7071067811865475,-0.49999999999999967,0.8660254037844388,1,61.69371227406458
99,49,15,0.7071067811865476,-0.7071067811865475,-0.5877852522924734,0.8090169943749473,1,54.07465106956491
93,43,24,0.7071067811865476,-0.7071067811865475,-0.6691306063588581,0.7431448254773942,1,57.63143590182398
69,47,15,0.7071067811865476,-0.7071067811865475,-0.743144825477394,0.6691306063588585,1,50.4844882521544
111,56,22,0.7071067811865476,-0.7071067811865475,-0.8090169943749476,0.5877852522924729,1,61.54365036907054
87,57,20,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1,56.003662758774496
108,43,18,0.7071067811865476,-0.7071067811865475,-0.9135454576426011,0.40673664307579976,1,56.64320545017733
104,49,15,0.7071067811865476,-0.7071067811865475,-0.9510565162951536,0.30901699437494723,1,56.56713992824349
78,44,19,0.7071067811865476,-0.7071067811865475,-0.9781476007338056,0.20791169081775943,1,53.04783228550943
101,52,19,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.10452846326765299,1,56.681667927843776
100,41,21,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,1,57.23244485469409
109,55,28,0.7071067811865476,-0.7071067811865475,-0.9945218953682733,-0.10452846326765423,1,61.69959533046421
98,53,20,0.7071067811865476,-0.7071067811865475,-0.9781476007338056,-0.2079116908177598,1,56.20476924401188
111,55,23,0.7071067811865476,-0.7071067811865475,-0.9510565162951535,-0.30901699437494756,1,61.074397453378964
97,60,20,0.7071067811865476,-0.7071067811865475,-0.9135454576426005,-0.4067366430758009,1,59.29281829967399
88,47,28,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1,57.96407253153562
101,40,21,0.7071067811865476,-0.7071067811865475,-0.8090169943749473,-0.5877852522924732,1,57.72963232086792
105,45,20,0.7071067811865476,-0.7071067811865475,-0.743144825477394,-0.6691306063588585,1,57.56279541824209
102,46,21,0.7071067811865476,-0.7071067811865475,-0.6691306063588582,-0.7431448254773942,1,57.87765306884624
98,40,20,0.7071067811865476,-0.7071067811865475,-0.587785252292473,-0.8090169943749476,1,54.9567790201147
96,50,12,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,1,56.356087408820635
76,51,25,0.7071067811865476,-0.7071067811865475,-0.4067366430758002,-0.9135454576426009,1,57.00636968385924
112,54,15,0.7071067811865476,-0.7071067811865475,-0.3090169943749473,-0.9510565162951536,1,59.597472189888684
99,56,24,0.7071067811865476,-0.7071067811865475,-0.20791169081775907,-0.9781476007338057,1,59.46503583083175
100,40,21,0.7071067811865476,-0.7071067811865475,-0.10452846326765305,-0.9945218953682734,1,59.07088917445252
89,56,8,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,1,54.25785394147668
97,40,25,0.7071067811865476,-0.7071067811865475,0.10452846326765329,-0.9945218953682734,1,58.20331282309834
104,56,25,0.7071067811865476,-0.7071067811865475,0.20791169081775931,-0.9781476007338057,1,63.60970179864427
96,47,19,0.7071067811865476,-0.7071067811865475,0.3090169943749475,-0.9510565162951535,1,57.45700996606595
100,58,19,0.7071067811865476,-0.7071067811865475,0.40673664307580004,-0.913545457642601,1,60.1554974138312
105,61,21,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,1,61.66158632323207
81,56,17,0.7071067811865476,-0.7071067811865475,0.5877852522924732,-0.8090169943749473,1,58.882101363423324
120,48,18,0.7071067811865476,-0.7071067811865475,0.6691306063588583,-0.743144825477394,1,62.32860887392413
97,36,21,0.7071067811865476,-0.7071067811865475,0.7431448254773945,-0.6691306063588579,1,60.99909364936085
99,44,17,0.7071067811865476,-0.7071067811865475,0.8090169943749475,-0.587785252292473,1,57.90921282905177
120,55,19,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1,64.04613369007271
90,69,24,0.7071067811865476,-0.7071067811865475,0.913545457642601,-0.40673664307580004,1,64.29723185093253
85,47,11,0.7071067811865476,-0.7071067811865475,0.9510565162951536,-0.30901699437494734,1,56.13078159366153
84,43,27,0.7071067811865476,-0.7071067811865475,0.9781476007338057,-0.20791169081775934,1,59.32162576861504
82,52,21,0.7071067811865476,-0.7071067811865475,0.9945218953682734,-0.10452846326765333,1,60.13690991067179
112,52,18,0.7071067811865476,-0.7071067811865475,1.0,2.83276944882399e-16,1,62.15694551594409
110,57,21,0.7071067811865476,-0.7071067811865475,0.9945218953682733,0.10452846326765346,1,63.342985978205704
86,48,13,0.7071067811865476,-0.7071067811865475,0.9781476007338057,0.20791169081775923,1,55.09361436799124
104,45,32,0.7071067811865476,-0.7071067811865475,0.9510565162951535,0.30901699437494745,1,62.414072770585854
107,62,21,0.7071067811865476,-0.7071067811865475,0.9135454576426009,0.4067366430758004,1,64.59455580174287
93,49,21,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1,60.01660440110839
108,54,21,0.7071067811865476,-0.7071067811865475,0.8090169943749475,0.5877852522924731,1,62.82213086719945
96,41,19,0.7071067811865476,-0.7071067811865475,0.7431448254773941,0.6691306063588582,1,59.565229354074695
95,53,22,0.7071067811865476,-0.7071067811865475,0.6691306063588582,0.7431448254773942,1,62.551825328258595
112,51,17,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,1,61.47630142307318
108,50,27,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,62.04161279274078
85,37,22,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,1,55.53230208402928
100,57,15,0.7071067811865476,-0.7071067811865475,0.3090169943749474,0.9510565162951535,1,59.45374650076557
95,51,20,0.7071067811865476,-0.7071067811865475,0.20791169081775931,0.9781476007338057,1,58.7442223252902
97,33,22,0.7071067811865476,-0.7071067811865475,0.10452846326765346,0.9945218953682733,1,55.7968719285698
116,49,18,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,60.48207101020793
95,59,16,0.8660254037844387,-0.4999999999999998,-0.10452846326765342,0.9945218953682733,0,49.58452847648912
123,68,16,0.8660254037844387,-0.4999999999999998,-0.20791169081775898,0.9781476007338057,0,55.12876253847112
104,51,19,0.8660254037844387,-0.4999999999999998,-0.3090169943749476,0.9510565162951535,0,50.4204155387979
94,49,19,0.8660254037844387,-0.4999999999999998,-0.40673664307580015,0.913545457642601,0,48.47702244867546
105,37,26,0.8660254037844387,-0.4999999999999998,-0.49999999999999967,0.8660254037844388,0,48.3694819317397
109,56,20,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,0.8090169943749473,0,52.975621840344274
84,49,18,0.8660254037844387,-0.4999999999999998,-0.6691306063588581,0.7431448254773942,0,44.81180350436387
79,44,22,0.8660254037844387,-0.4999999999999998,-0.743144825477394,0.6691306063588585,0,43.47603675415208
98,53,29,0.8660254037844387,-0.4999999999999998,-0.8090169943749476,0.5877852522924729,0,52.09287110153735
96,51,18,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0,46.78066807693897
88,50,16,0.8660254037844387,-0.4999999999999998,-0.9135454576426011,0.40673664307579976,0,45.82432757439438
103,63,23,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,0,49.97434538523135
83,53,18,0.8660254037844387,-0.4999999999999998,-0.9781476007338056,0.20791169081775943,0,47.21628775893764
82,46,22,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.10452846326765299,0,46.11337663622605
106,55,24,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0,49.92965046975918
96,48,26,0.8660254037844387,-0.4999999999999998,-0.9945218953682733,-0.10452846326765423,0,47.66230610433936
96,50,30,0.8660254037844387,-0.4999999999999998,-0.9781476007338056,-0.2079116908177598,0,52.44609772155211
109,40,18,0.8660254037844387,-0.4999999999999998,-0.9510565162951535,-0.30901699437494756,0,46.44063408283392
98,48,18,0.8660254037844387,-0.4999999999999998,-0.9135454576426005,-0.4067366430758009,0,46.368851254904364
86,56,19,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,45.13202411720404
79,48,16,0.8660254037844387,-0.4999999999999998,-0.8090169943749473,-0.5877852522924732,0,43.61131482457074
86,52,17,0.8660254037844387,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,0,46.016117753131645
108,56,15,0.8660254037844387,-0.4999999999999998,-0.6691306063588582,-0.7431448254773942,0,50.607358902973964
127,51,19,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749476,0,51.70547808615277
93,53,21,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,47.659840226681574
82,39,15,0.8660254037844387,-0.4999999999999998,-0.4067366430758002,-0.9135454576426009,0,43.56761636754706
104,44,22,0.8660254037844387,-0.4999999999999998,-0.3090169943749473,-0.9510565162951536,0,50.71882310139937
99,31,23,0.8660254037844387,-0.4999999999999998,-0.20791169081775907,-0.9781476007338057,0,45.2931512861688
102,59,20,0.8660254037844387,-0.4999999999999998,-0.10452846326765305,-0.9945218953682734,0,53.30258417868662
76,66,23,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0,50.86766886040902
99,49,20,0.8660254037844387,-0.4999999999999998,0.10452846326765329,-0.9945218953682734,0,51.280989284532154
93,50,23,0.8660254037844387,-0.4999999999999998,0.20791169081775931,-0.9781476007338057,0,50.5257300390401
99,45,19,0.8660254037844387,-0.4999999999999998,0.3090169943749475,-0.9510565162951535,0,46.97588309018415
102,60,23,0.8660254037844387,-0.4999999999999998,0.40673664307580004,-0.913545457642601,0,54.191632922757755
106,56,26,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0,56.29027083759346
94,50,12,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0,47.311951504423426
105,52,19,0.8660254037844387,-0.4999999999999998,0.6691306063588583,-0.743144825477394,0,52.13042326273246
116,46,16,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0,52.040283166326
122,43,21,0.8660254037844387,-0.4999999999999998,0.8090169943749475,-0.587785252292473,0,51.24864712780361
103,50,17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,53.28352540192856
119,46,26,0.8660254037844387,-0.4999999999999998,0.913545457642601,-0.40673664307580004,0,55.10584225431022
76,56,15,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,0,48.837975483985296
96,51,17,0.8660254037844387,-0.4999999999999998,0.9781476007338057,-0.20791169081775934,0,50.8997210842416
103,48,20,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,0,53.6267898660181
111,41,15,0.8660254037844387,-0.4999999999999998,1.0,2.83276944882399e-16,0,51.086183141350276
97,50,29,0.8660254037844387,-0.4999999999999998,0.9945218953682733,0.10452846326765346,0,54.33424653813777
112,46,19,0.8660254037844387,-0.4999999999999998,0.9781476007338057,0.20791169081775923,0,52.092907127870525
99,44,13,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,0,49.58009075289464
124,44,17,0.8660254037844387,-0.4999999999999998,0.9135454576426009,0.4067366430758004,0,51.783776630252774
91,55,9,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,49.058068246766965
103,48,24,0.8660254037844387,-0.4999999999999998,0.8090169943749475,0.5877852522924731,0,52.09911625611722
86,46,20,0.8660254037844387,-0.4999999999999998,0.7431448254773941,0.6691306063588582,0,50.16870033183362
101,57,19,0.8660254037844387,-0.4999999999999998,0.6691306063588582,0.7431448254773942,0,53.079687774302606
101,47,24,0.8660254037844387,-0.4999999999999998,0.5877852522924731,0.8090169943749475,0,52.89982129135725
101,56,19,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,52.46211583274692
113,52,20,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009,0,51.7412232099328
87,38,18,0.8660254037844387,-0.4999999999999998,0.3090169943749474,0.9510565162951535,0,45.13743184427675
108,54,20,0.8660254037844387,-0.4999999999999998,0.20791169081775931,0.9781476007338057,0,53.418339738169095
106,56,14,0.8660254037844387,-0.4999999999999998,0.10452846326765346,0.9945218953682733,0,51.00583976281735
87,66,17,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,51.861116924227865
96,45,11,0.9659258262890683,-0.25881904510252063,-0.10452846326765342,0.9945218953682733,0,46.7238467679472
97,46,12,0.9659258262890683,-0.25881904510252063,-0.20791169081775898,0.9781476007338057,0,45.79710385910717
116,56,19,0.9659258262890683,-0.25881904510252063,-0.3090169943749476,0.9510565162951535,0,52.715531004974814
100,50,17,0.9659258262890683,-0.25881904510252063,-0.40673664307580015,0.913545457642601,0,49.21907323581698
97,47,13,0.9659258262890683,-0.25881904510252063,-0.49999999999999967,0.8660254037844388,0,44.36558506544523
100,58,18,0.9659258262890683,-0.25881904510252063,-0.5877852522924734,0.8090169943749473,0,52.32750051248338
99,55,27,0.9659258262890683,-0.25881904510252063,-0.6691306063588581,0.7431448254773942,0,52.88311465510519
100,62,13,0.9659258262890683,-0.25881904510252063,-0.743144825477394,0.6691306063588585,0,50.870374077539424
104,45,31,0.9659258262890683,-0.25881904510252063,-0.8090169943749476,0.5877852522924729,0,50.53099120188627
82,43,19,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0,45.94214348423172
87,59,17,0.9659258262890683,-0.25881904510252063,-0.9135454576426011,0.40673664307579976,0,50.184037127187885
87,55,20,0.9659258262890683,-0.25881904510252063,-0.9510565162951536,0.30901699437494723,0,46.65663774347772
90,65,25,0.9659258262890683,-0.25881904510252063,-0.9781476007338056,0.20791169081775943,0,52.6447357248815
115,47,21,0.9659258262890683,-0.25881904510252063,-0.9945218953682734,0.10452846326765299,0,50.79169528539608
105,56,21,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0,49.5351952831971
90,48,21,0.9659258262890683,-0.25881904510252063,-0.9945218953682733,-0.10452846326765423,0,47.73346931256066
89,58,24,0.9659258262890683,-0.25881904510252063,-0.9781476007338056,-0.2079116908177598,0,50.856937134815084
89,49,18,0.9659258262890683,-0.25881904510252063,-0.9510565162951535,-0.30901699437494756,0,45.876389546186196
86,54,19,0.9659258262890683,-0.25881904510252063,-0.9135454576426005,-0.4067366430758009,0,48.56845473641537
91,34,20,0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,0,42.880814917087264
100,42,21,0.9659258262890683,-0.25881904510252063,-0.8090169943749473,-0.5877852522924732,0,46.416838996245794
104,51,25,0.9659258262890683,-0.25881904510252063,-0.743144825477394,-0.6691306063588585,0,51.77993687607931
80,41,16,0.9659258262890683,-0.25881904510252063,-0.6691306063588582,-0.7431448254773942,0,43.516753196699895
110,42,17,0.9659258262890683,-0.25881904510252063,-0.587785252292473,-0.8090169943749476,0,47.937485138436294
90,45,22,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,48.739223567417234
